Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-August-2022,392.00,399.50,381.00,398.50,394.465520339687934814,194767,6479,76828866.00,130252,66.88,18.50,6.50
12-August-2022,382.70,388.85,380.10,386.90,384.667842136854741896,173264,5500,66649089.00,84651,48.86,8.75,4.20
11-August-2022,369.00,382.70,366.05,381.75,375.149023956480803431,238975,8060,89651238.00,165102,69.09,16.65,12.75
10-August-2022,361.00,367.00,358.05,364.65,363.423173073439368138,55202,1412,20061686.00,12361,22.39,8.95,3.65
8-August-2022,357.50,364.20,357.50,360.60,361.157400878667896078,18437,607,6658659.00,7998,43.38,6.70,3.10
5-August-2022,366.00,366.00,354.00,357.20,361.182128988514721291,243355,2972,87895477.00,165271,67.91,12.00,-8.80
4-August-2022,349.80,365.50,346.10,364.55,356.985133327565898488,150269,3267,53643799.00,78521,52.25,19.40,14.75
3-August-2022,347.10,353.65,342.80,346.35,347.299409334686186403,55192,2317,19168149.00,23207,42.05,10.85,-0.75
2-August-2022,351.00,351.75,346.65,350.25,349.913744145738835416,27117,812,9488611.00,13195,48.66,5.10,-0.75
1-August-2022,349.70,350.95,346.90,349.90,348.519804687500000000,25600,1008,8922107.00,13100,51.17,4.05,0.20
