Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-September-2023,1769.75,1771.30,1750.05,1765.25,1757.704840613931523022,20328,1707,35730624.00,10866,53.45,21.25,-4.50
26-September-2023,1786.60,1786.60,1754.80,1762.65,1766.078983701206720338,55771,7139,98495991.00,33331,59.76,31.80,-23.95
25-September-2023,1764.00,1789.00,1757.00,1784.70,1774.092827973907048279,56567,4562,100355109.00,28985,51.24,32.00,20.70
22-September-2023,1756.35,1769.95,1752.50,1756.55,1761.191267393059987025,75533,8085,133028060.00,40770,53.98,17.45,0.20
21-September-2023,1785.00,1790.00,1753.00,1756.35,1770.850256850256850256,90909,11339,160986226.00,53093,58.40,37.00,-28.65
20-September-2023,1789.75,1803.10,1776.30,1790.10,1788.564348467574274025,29822,3040,53338566.00,11171,37.46,26.80,0.35
18-September-2023,1805.15,1812.55,1795.00,1797.50,1802.223610061391993847,75417,6284,135918298.00,47154,62.52,17.55,-7.65
15-September-2023,1813.55,1823.55,1810.35,1815.95,1818.198226413766407432,28417,2070,51667739.00,10829,38.11,13.20,2.40
14-September-2023,1834.95,1834.95,1814.45,1821.50,1821.737914562989388396,33077,1903,60257625.00,12343,37.32,20.50,-13.45
13-September-2023,1800.00,1835.55,1800.00,1824.05,1824.114905135112545567,155537,8601,283717360.00,92089,59.21,35.55,24.05
12-September-2023,1821.75,1821.75,1796.40,1811.25,1807.752452019559625766,35379,2279,63956474.00,13413,37.91,25.35,-10.50
11-September-2023,1804.50,1811.70,1795.60,1807.80,1805.660497459213693500,37390,2571,67513646.00,19361,51.78,16.10,3.30
8-September-2023,1799.85,1805.70,1782.20,1793.05,1793.907026069653917007,182933,6956,328164794.00,28446,15.55,23.50,-6.80
7-September-2023,1773.05,1792.00,1764.75,1788.95,1777.429376928505209558,144542,8961,256913197.00,59245,40.99,27.25,15.90
6-September-2023,1775.70,1777.55,1760.80,1770.55,1770.223481122154754231,29479,2096,52184418.00,13950,47.32,16.75,-5.15
5-September-2023,1763.10,1782.50,1763.10,1770.95,1774.401275354453564887,73705,5749,130782246.00,37966,51.51,19.40,7.85
4-September-2023,1770.05,1789.05,1757.30,1762.40,1769.445311376656399700,132139,11051,233812734.00,61709,46.70,31.75,-7.65
1-September-2023,1765.00,1779.00,1754.30,1771.30,1767.489063149498376605,89011,6736,157325969.00,37274,41.88,24.70,6.30
31-August-2023,1775.75,1783.90,1754.50,1759.60,1768.046297937717898717,67692,6755,119682590.00,34053,50.31,29.40,-16.15
30-August-2023,1785.10,1790.00,1767.80,1775.75,1781.838834499820269384,47293,2190,84268504.00,17717,37.46,22.20,-9.35
29-August-2023,1793.05,1797.05,1779.20,1781.90,1789.805237692957530143,39063,3763,69915162.00,20431,52.30,17.85,-11.15
28-August-2023,1776.05,1796.00,1775.00,1790.40,1784.436337443999430100,126338,4423,225442118.00,109402,86.59,21.00,14.35
25-August-2023,1783.00,1789.45,1766.95,1780.00,1778.090054001656581293,552946,16330,983187783.00,30685,5.55,22.50,-3.00
24-August-2023,1782.05,1799.00,1776.00,1779.95,1786.764405743965780629,32730,2624,58480799.00,9924,30.32,23.00,-2.10
23-August-2023,1773.95,1781.25,1754.30,1779.90,1767.829297857057344666,66824,6936,118133425.00,31356,46.92,26.95,5.95
22-August-2023,1771.75,1771.75,1760.00,1763.60,1765.183013332343001448,80781,7891,142593249.00,38084,47.14,11.75,-8.15
21-August-2023,1750.00,1772.80,1748.90,1761.40,1761.102061046631696336,24211,2311,42638042.00,10200,42.13,23.90,11.40
18-August-2023,1763.00,1768.55,1747.00,1750.45,1758.378220781407881441,95008,11473,167059998.00,58169,61.23,21.55,-12.55
17-August-2023,1778.10,1788.10,1762.65,1765.75,1773.112671077218322306,79204,10396,140437616.00,50927,64.30,25.45,-12.35
16-August-2023,1792.35,1792.35,1778.00,1786.25,1783.680508418180608238,15027,1364,26803367.00,5471,36.41,14.35,-6.10
14-August-2023,1790.00,1802.00,1784.40,1792.40,1793.314533099223954214,74609,9968,133797404.00,36427,48.82,17.60,2.40
11-August-2023,1795.20,1800.40,1782.05,1791.90,1789.262534622124243965,35382,2799,63307687.00,17314,48.93,18.35,-3.30
10-August-2023,1825.00,1832.00,1796.75,1800.40,1811.357902534525636277,37798,3260,68465706.00,19370,51.25,35.25,-24.60
9-August-2023,1829.05,1833.95,1817.65,1830.30,1826.823578455894613973,17991,1421,32866383.00,8792,48.87,16.30,1.25
8-August-2023,1828.05,1842.60,1822.60,1827.95,1833.543497199751088985,32140,2155,58930088.00,10721,33.36,20.00,-0.10
7-August-2023,1840.00,1841.60,1826.50,1831.35,1832.915821152192605331,46520,4569,85267244.00,23063,49.58,15.10,-8.65
4-August-2023,1832.30,1843.00,1812.60,1839.25,1831.750629034808989087,69551,5750,127400088.00,24307,34.95,30.40,6.95
3-August-2023,1824.00,1833.40,1806.25,1824.65,1818.555790694303522249,34495,3324,62731082.00,15315,44.40,27.15,0.65
2-August-2023,1836.95,1848.30,1818.85,1823.55,1829.756631390446818300,80413,10383,147136220.00,51045,63.48,29.45,-13.40
1-August-2023,1849.15,1865.90,1844.50,1850.20,1850.953370943028276918,28716,2884,53151977.00,11401,39.70,21.40,1.05
31-July-2023,1864.05,1875.40,1848.80,1856.50,1858.356556869160036681,80694,7899,149958224.00,37778,46.82,26.60,-7.55
28-July-2023,1873.95,1885.20,1860.10,1877.00,1873.641169516017039803,53287,4378,99840717.00,24170,45.36,25.10,3.05
27-July-2023,1889.95,1902.00,1862.45,1874.05,1879.447381448866619661,66659,6642,125282083.00,24152,36.23,39.55,-15.90
26-July-2023,1870.15,1897.55,1870.15,1895.95,1890.234626394235514756,20262,1682,38299934.00,7799,38.49,27.40,25.80
25-July-2023,1912.70,1912.70,1857.60,1875.00,1880.222479571605921918,53969,4493,101473727.00,19936,36.94,55.10,-37.70
24-July-2023,1957.95,1957.95,1887.80,1896.15,1905.696260125089715984,156048,11930,297380090.00,57735,37.00,70.15,-61.80
21-July-2023,1956.80,1987.00,1950.80,1971.10,1968.597602400430265802,141308,12299,278178590.00,84618,59.88,36.20,14.30
20-July-2023,1900.00,1962.00,1893.60,1957.40,1932.210381778803278456,70643,4765,136497138.00,29812,42.20,68.40,57.40
19-July-2023,1892.05,1914.50,1892.05,1906.25,1905.189305900230674202,91471,7751,174269571.00,63046,68.92,22.45,14.20
